zip,people_complete,filed_date,report_date
56373,1335,10/15/2022,2022-10-20
55353,1478,10/15/2022,2022-10-20
55356,4346,10/15/2022,2022-10-20
56376,134,10/15/2022,2022-10-20
55585,5,10/15/2022,2022-10-20
55575,5,10/15/2022,2022-10-20
56258,8932,10/15/2022,2022-10-20
56386,373,10/15/2022,2022-10-20
55920,6510,10/15/2022,2022-10-20
56590,211,10/15/2022,2022-10-20
56343,487,10/15/2022,2022-10-20
55363,2488,10/15/2022,2022-10-20
55811,20111,10/15/2022,2022-10-20
55122,24598,10/15/2022,2022-10-20
56171,892,10/15/2022,2022-10-20
55782,297,10/15/2022,2022-10-20
55340,7232,10/15/2022,2022-10-20
56360,1937,10/15/2022,2022-10-20
55593,5,10/15/2022,2022-10-20
56292,235,10/15/2022,2022-10-20
56441,1651,10/15/2022,2022-10-20
55325,2160,10/15/2022,2022-10-20
55428,21039,10/15/2022,2022-10-20
56016,502,10/15/2022,2022-10-20
55036,33,10/15/2022,2022-10-20
55716,136,10/15/2022,2022-10-20
56736,468,10/15/2022,2022-10-20
56162,147,10/15/2022,2022-10-20
55427,18292,10/15/2022,2022-10-20
56361,1198,10/15/2022,2022-10-20
55341,2026,10/15/2022,2022-10-20
55943,1817,10/15/2022,2022-10-20
56211,282,10/15/2022,2022-10-20
55959,1480,10/15/2022,2022-10-20
56239,309,10/15/2022,2022-10-20
56534,613,10/15/2022,2022-10-20
56232,1470,10/15/2022,2022-10-20
55960,2769,10/15/2022,2022-10-20
55795,782,10/15/2022,2022-10-20
55146,5,10/15/2022,2022-10-20
56166,93,10/15/2022,2022-10-20
55790,1347,10/15/2022,2022-10-20
56701,7387,10/15/2022,2022-10-20
55721,2107,10/15/2022,2022-10-20
55321,1987,10/15/2022,2022-10-20
56301,18395,10/15/2022,2022-10-20
56169,320,10/15/2022,2022-10-20
56030,6,10/15/2022,2022-10-20
55010,42,10/15/2022,2022-10-20
55344,11994,10/15/2022,2022-10-20
56364,2247,10/15/2022,2022-10-20
55449,24169,10/15/2022,2022-10-20
56469,626,10/15/2022,2022-10-20
56068,562,10/15/2022,2022-10-20
55745,9,10/15/2022,2022-10-20
56159,1433,10/15/2022,2022-10-20
56087,1654,10/15/2022,2022-10-20
56654,73,10/15/2022,2022-10-20
56347,3408,10/15/2022,2022-10-20
55815,30,10/15/2022,2022-10-20
55367,478,10/15/2022,2022-10-20
56594,192,10/15/2022,2022-10-20
56466,1528,10/15/2022,2022-10-20
55446,23788,10/15/2022,2022-10-20
55084,899,10/15/2022,2022-10-20
55391,12686,10/15/2022,2022-10-20
56562,113,10/15/2022,2022-10-20
56567,1509,10/15/2022,2022-10-20
55394,5,10/15/2022,2022-10-20
56253,464,10/15/2022,2022-10-20
55901,44872,10/15/2022,2022-10-20
55450,21,10/15/2022,2022-10-20
56470,5832,10/15/2022,2022-10-20
55455,541,10/15/2022,2022-10-20
55358,2639,10/15/2022,2022-10-20
56475,703,10/15/2022,2022-10-20
56378,3897,10/15/2022,2022-10-20
56760,188,10/15/2022,2022-10-20
55007,1054,10/15/2022,2022-10-20
56027,433,10/15/2022,2022-10-20
55726,599,10/15/2022,2022-10-20
55763,321,10/15/2022,2022-10-20
56672,979,10/15/2022,2022-10-20
55008,8443,10/15/2022,2022-10-20
55705,1858,10/15/2022,2022-10-20
56725,525,10/15/2022,2022-10-20
56028,855,10/15/2022,2022-10-20
55977,123,10/15/2022,2022-10-20
56225,410,10/15/2022,2022-10-20
56528,1012,10/15/2022,2022-10-20
56216,277,10/15/2022,2022-10-20
55944,5226,10/15/2022,2022-10-20
56522,248,10/15/2022,2022-10-20
56527,375,10/15/2022,2022-10-20
55080,1300,10/15/2022,2022-10-20
56673,299,10/15/2022,2022-10-20
55403,12229,10/15/2022,2022-10-20
55431,15130,10/15/2022,2022-10-20
55990,544,10/15/2022,2022-10-20
56083,394,10/15/2022,2022-10-20
56650,316,10/15/2022,2022-10-20
56720,13,10/15/2022,2022-10-20
56046,48,10/15/2022,2022-10-20
55066,12779,10/15/2022,2022-10-20
56075,51,10/15/2022,2022-10-20
55758,74,10/15/2022,2022-10-20
55055,2633,10/15/2022,2022-10-20
55601,102,10/15/2022,2022-10-20
56621,1891,10/15/2022,2022-10-20
55808,3894,10/15/2022,2022-10-20
56284,971,10/15/2022,2022-10-20
56589,1061,10/15/2022,2022-10-20
56744,276,10/15/2022,2022-10-20
55069,2715,10/15/2022,2022-10-20
55764,233,10/15/2022,2022-10-20
56167,344,10/15/2022,2022-10-20
56556,461,10/15/2022,2022-10-20
55909,935,10/15/2022,2022-10-20
55576,5,10/15/2022,2022-10-20
56385,434,10/15/2022,2022-10-20
56277,1719,10/15/2022,2022-10-20
55389,1258,10/15/2022,2022-10-20
55925,660,10/15/2022,2022-10-20
55484,7,10/15/2022,2022-10-20
56543,138,10/15/2022,2022-10-20
55906,15674,10/15/2022,2022-10-20
55579,NA,10/15/2022,2022-10-20
55448,19054,10/15/2022,2022-10-20
55345,18078,10/15/2022,2022-10-20
56468,2920,10/15/2022,2022-10-20
56442,1861,10/15/2022,2022-10-20
56291,233,10/15/2022,2022-10-20
56737,407,10/15/2022,2022-10-20
55717,213,10/15/2022,2022-10-20
55712,262,10/15/2022,2022-10-20
56732,525,10/15/2022,2022-10-20
56680,92,10/15/2022,2022-10-20
55073,2255,10/15/2022,2022-10-20
56550,237,10/15/2022,2022-10-20
55570,5,10/15/2022,2022-10-20
56035,286,10/15/2022,2022-10-20
56738,697,10/15/2022,2022-10-20
55718,2249,10/15/2022,2022-10-20
55424,8938,10/15/2022,2022-10-20
56309,742,10/15/2022,2022-10-20
55329,942,10/15/2022,2022-10-20
55985,939,10/15/2022,2022-10-20
56535,660,10/15/2022,2022-10-20
56134,177,10/15/2022,2022-10-20
56639,223,10/15/2022,2022-10-20
55114,3553,10/15/2022,2022-10-20
55126,21946,10/15/2022,2022-10-20
55949,1312,10/15/2022,2022-10-20
56516,155,10/15/2022,2022-10-20
56237,250,10/15/2022,2022-10-20
55965,1544,10/15/2022,2022-10-20
56551,1182,10/15/2022,2022-10-20
56382,618,10/15/2022,2022-10-20
55313,13189,10/15/2022,2022-10-20
56333,33,10/15/2022,2022-10-20
56336,807,10/15/2022,2022-10-20
55316,17169,10/15/2022,2022-10-20
56140,14,10/15/2022,2022-10-20
55983,827,10/15/2022,2022-10-20
55422,21969,10/15/2022,2022-10-20
56756,367,10/15/2022,2022-10-20
56688,49,10/15/2022,2022-10-20
56185,296,10/15/2022,2022-10-20
56041,619,10/15/2022,2022-10-20
56131,1356,10/15/2022,2022-10-20
55111,104,10/15/2022,2022-10-20
56078,250,10/15/2022,2022-10-20
55074,1162,10/15/2022,2022-10-20
56687,5,10/15/2022,2022-10-20
56054,479,10/15/2022,2022-10-20
56759,170,10/15/2022,2022-10-20
55779,2604,10/15/2022,2022-10-20
56398,5,10/15/2022,2022-10-20
56155,193,10/15/2022,2022-10-20
55175,7,10/15/2022,2022-10-20
56658,5,10/15/2022,2022-10-20
56220,1582,10/15/2022,2022-10-20
55972,3445,10/15/2022,2022-10-20
56577,7,10/15/2022,2022-10-20
55384,1205,10/15/2022,2022-10-20
56397,5,10/15/2022,2022-10-20
56544,2515,10/15/2022,2022-10-20
56249,155,10/15/2022,2022-10-20
55067,13,10/15/2022,2022-10-20
56047,26,10/15/2022,2022-10-20
56352,2999,10/15/2022,2022-10-20
55372,24009,10/15/2022,2022-10-20
56581,114,10/15/2022,2022-10-20
56113,137,10/15/2022,2022-10-20
55133,5,10/15/2022,2022-10-20
56022,39,10/15/2022,2022-10-20
55002,5,10/15/2022,2022-10-20
56371,50,10/15/2022,2022-10-20
55912,18788,10/15/2022,2022-10-20
56240,489,10/15/2022,2022-10-20
55021,18565,10/15/2022,2022-10-20
56001,30364,10/15/2022,2022-10-20
55439,8143,10/15/2022,2022-10-20
56314,453,10/15/2022,2022-10-20
55334,1582,10/15/2022,2022-10-20
55109,25651,10/15/2022,2022-10-20
56129,381,10/15/2022,2022-10-20
55604,2983,10/15/2022,2022-10-20
56173,94,10/15/2022,2022-10-20
55780,199,10/15/2022,2022-10-20
55954,844,10/15/2022,2022-10-20
56115,696,10/15/2022,2022-10-20
56241,2183,10/15/2022,2022-10-20
55327,3950,10/15/2022,2022-10-20
56307,2311,10/15/2022,2022-10-20
55406,27924,10/15/2022,2022-10-20
56262,475,10/15/2022,2022-10-20
56312,975,10/15/2022,2022-10-20
55332,1025,10/15/2022,2022-10-20
55328,5815,10/15/2022,2022-10-20
56308,15483,10/15/2022,2022-10-20
55425,7476,10/15/2022,2022-10-20
55771,799,10/15/2022,2022-10-20
56751,3252,10/15/2022,2022-10-20
55941,633,10/15/2022,2022-10-20
56065,1446,10/15/2022,2022-10-20
55045,4639,10/15/2022,2022-10-20
55748,748,10/15/2022,2022-10-20
55040,6236,10/15/2022,2022-10-20
56060,241,10/15/2022,2022-10-20
56164,3006,10/15/2022,2022-10-20
55797,990,10/15/2022,2022-10-20
56669,197,10/15/2022,2022-10-20
55144,14,10/15/2022,2022-10-20
56096,1738,10/15/2022,2022-10-20
56255,162,10/15/2022,2022-10-20
56267,4028,10/15/2022,2022-10-20
55935,609,10/15/2022,2022-10-20
55399,5,10/15/2022,2022-10-20
56666,734,10/15/2022,2022-10-20
55798,332,10/15/2022,2022-10-20
55777,NA,10/15/2022,2022-10-20
56757,467,10/15/2022,2022-10-20
55346,13935,10/15/2022,2022-10-20
55595,5,10/15/2022,2022-10-20
55320,2598,10/15/2022,2022-10-20
56461,1564,10/15/2022,2022-10-20
55441,13503,10/15/2022,2022-10-20
55444,12464,10/15/2022,2022-10-20
55349,1981,10/15/2022,2022-10-20
56369,298,10/15/2022,2022-10-20
56464,1726,10/15/2022,2022-10-20
56711,60,10/15/2022,2022-10-20
55731,4091,10/15/2022,2022-10-20
56036,1013,10/15/2022,2022-10-20
55016,28663,10/15/2022,2022-10-20
55127,14769,10/15/2022,2022-10-20
55090,328,10/15/2022,2022-10-20
56663,104,10/15/2022,2022-10-20
55104,31022,10/15/2022,2022-10-20
56629,32,10/15/2022,2022-10-20
55609,293,10/15/2022,2022-10-20
55128,21081,10/15/2022,2022-10-20
55437,15363,10/15/2022,2022-10-20
55029,50,10/15/2022,2022-10-20
55724,541,10/15/2022,2022-10-20
56009,893,10/15/2022,2022-10-20
55381,1022,10/15/2022,2022-10-20
55552,NA,10/15/2022,2022-10-20
56572,3624,10/15/2022,2022-10-20
55306,11753,10/15/2022,2022-10-20
56326,691,10/15/2022,2022-10-20
56315,778,10/15/2022,2022-10-20
55438,13496,10/15/2022,2022-10-20
55335,887,10/15/2022,2022-10-20
56473,1785,10/15/2022,2022-10-20
56742,461,10/15/2022,2022-10-20
55750,1215,10/15/2022,2022-10-20
56520,2008,10/15/2022,2022-10-20
55087,199,10/15/2022,2022-10-20
55082,27394,10/15/2022,2022-10-20
56671,3004,10/15/2022,2022-10-20
56545,372,10/15/2022,2022-10-20
56396,NA,10/15/2022,2022-10-20
56248,400,10/15/2022,2022-10-20
56145,271,10/15/2022,2022-10-20
55165,5,10/15/2022,2022-10-20
55088,1002,10/15/2022,2022-10-20
56176,555,10/15/2022,2022-10-20
55785,114,10/15/2022,2022-10-20
56722,201,10/15/2022,2022-10-20
55702,314,10/15/2022,2022-10-20
56521,386,10/15/2022,2022-10-20
55991,807,10/15/2022,2022-10-20
55430,15899,10/15/2022,2022-10-20
56455,755,10/15/2022,2022-10-20
56358,1342,10/15/2022,2022-10-20
55378,23530,10/15/2022,2022-10-20
56374,5398,10/15/2022,2022-10-20
55354,1478,10/15/2022,2022-10-20
55459,5,10/15/2022,2022-10-20
56479,2535,10/15/2022,2022-10-20
56433,877,10/15/2022,2022-10-20
55413,10363,10/15/2022,2022-10-20
56726,727,10/15/2022,2022-10-20
55706,1178,10/15/2022,2022-10-20
56723,506,10/15/2022,2022-10-20
55703,392,10/15/2022,2022-10-20
55120,4002,10/15/2022,2022-10-20
56541,26,10/15/2022,2022-10-20
56139,222,10/15/2022,2022-10-20
55614,1490,10/15/2022,2022-10-20
56634,611,10/15/2022,2022-10-20
55119,30013,10/15/2022,2022-10-20
56631,5,10/15/2022,2022-10-20
56524,434,10/15/2022,2022-10-20
56229,904,10/15/2022,2022-10-20
55018,606,10/15/2022,2022-10-20
56735,407,10/15/2022,2022-10-20
56014,391,10/15/2022,2022-10-20
55416,26985,10/15/2022,2022-10-20
56436,5,10/15/2022,2022-10-20
56037,888,10/15/2022,2022-10-20
55017,323,10/15/2022,2022-10-20
55590,5,10/15/2022,2022-10-20
56363,85,10/15/2022,2022-10-20
55343,19216,10/15/2022,2022-10-20
55968,68,10/15/2022,2022-10-20
56537,9952,10/15/2022,2022-10-20
56681,153,10/15/2022,2022-10-20
56052,390,10/15/2022,2022-10-20
55072,1592,10/15/2022,2022-10-20
56452,1353,10/15/2022,2022-10-20
55472,7,10/15/2022,2022-10-20
56281,275,10/15/2022,2022-10-20
56230,401,10/15/2022,2022-10-20
55962,438,10/15/2022,2022-10-20
55967,552,10/15/2022,2022-10-20
56235,313,10/15/2022,2022-10-20
56538,50,10/15/2022,2022-10-20
56161,206,10/15/2022,2022-10-20
55792,5630,10/15/2022,2022-10-20
56667,358,10/15/2022,2022-10-20
56158,180,10/15/2022,2022-10-20
56655,1011,10/15/2022,2022-10-20
56142,526,10/15/2022,2022-10-20
55012,1117,10/15/2022,2022-10-20
56032,125,10/15/2022,2022-10-20
56187,9413,10/15/2022,2022-10-20
55079,4750,10/15/2022,2022-10-20
56754,263,10/15/2022,2022-10-20
55963,3816,10/15/2022,2022-10-20
56231,197,10/15/2022,2022-10-20
55348,14,10/15/2022,2022-10-20
55445,9930,10/15/2022,2022-10-20
56368,2400,10/15/2022,2022-10-20
56465,1268,10/15/2022,2022-10-20
56448,309,10/15/2022,2022-10-20
55468,5,10/15/2022,2022-10-20
56345,7652,10/15/2022,2022-10-20
55365,5,10/15/2022,2022-10-20
55076,15811,10/15/2022,2022-10-20
56056,45,10/15/2022,2022-10-20
56685,87,10/15/2022,2022-10-20
55303,30881,10/15/2022,2022-10-20
56323,248,10/15/2022,2022-10-20
55732,769,10/15/2022,2022-10-20
56033,175,10/15/2022,2022-10-20
55013,4291,10/15/2022,2022-10-20
56222,977,10/15/2022,2022-10-20
55970,559,10/15/2022,2022-10-20
55903,405,10/15/2022,2022-10-20
56251,457,10/15/2022,2022-10-20
56482,3174,10/15/2022,2022-10-20
55030,555,10/15/2022,2022-10-20
56010,569,10/15/2022,2022-10-20
56121,282,10/15/2022,2022-10-20
55101,5675,10/15/2022,2022-10-20
55005,2456,10/15/2022,2022-10-20
56025,261,10/15/2022,2022-10-20
55708,617,10/15/2022,2022-10-20
56728,888,10/15/2022,2022-10-20
56020,69,10/15/2022,2022-10-20
55945,788,10/15/2022,2022-10-20
56019,405,10/15/2022,2022-10-20
56714,532,10/15/2022,2022-10-20
55734,3587,10/15/2022,2022-10-20
56727,378,10/15/2022,2022-10-20
55707,2077,10/15/2022,2022-10-20
56316,660,10/15/2022,2022-10-20
55336,4601,10/15/2022,2022-10-20
55975,2591,10/15/2022,2022-10-20
56227,127,10/15/2022,2022-10-20
55350,10921,10/15/2022,2022-10-20
56591,195,10/15/2022,2022-10-20
55810,6302,10/15/2022,2022-10-20
56342,1512,10/15/2022,2022-10-20
55362,10876,10/15/2022,2022-10-20
55956,1179,10/15/2022,2022-10-20
56525,45,10/15/2022,2022-10-20
56228,429,10/15/2022,2022-10-20
56243,687,10/15/2022,2022-10-20
55784,61,10/15/2022,2022-10-20
56177,5,10/15/2022,2022-10-20
55089,1079,10/15/2022,2022-10-20
56172,1794,10/15/2022,2022-10-20
55781,515,10/15/2022,2022-10-20
56652,214,10/15/2022,2022-10-20
56081,3641,10/15/2022,2022-10-20
56310,2668,10/15/2022,2022-10-20
55330,25177,10/15/2022,2022-10-20
55769,1227,10/15/2022,2022-10-20
56044,1151,10/15/2022,2022-10-20
55957,374,10/15/2022,2022-10-20
55458,196,10/15/2022,2022-10-20
55355,5204,10/15/2022,2022-10-20
56375,379,10/15/2022,2022-10-20
55047,1828,10/15/2022,2022-10-20
55766,19,10/15/2022,2022-10-20
55804,12246,10/15/2022,2022-10-20
56288,2888,10/15/2022,2022-10-20
55376,11540,10/15/2022,2022-10-20
56356,134,10/15/2022,2022-10-20
56585,581,10/15/2022,2022-10-20
56002,151,10/15/2022,2022-10-20
55331,15927,10/15/2022,2022-10-20
56311,372,10/15/2022,2022-10-20
56568,81,10/15/2022,2022-10-20
56265,4284,10/15/2022,2022-10-20
55720,11630,10/15/2022,2022-10-20
55951,791,10/15/2022,2022-10-20
56116,224,10/15/2022,2022-10-20
56601,18757,10/15/2022,2022-10-20
55710,786,10/15/2022,2022-10-20
55115,6817,10/15/2022,2022-10-20
55024,23113,10/15/2022,2022-10-20
55733,3644,10/15/2022,2022-10-20
56713,469,10/15/2022,2022-10-20
55987,21411,10/15/2022,2022-10-20
55426,20040,10/15/2022,2022-10-20
55125,34932,10/15/2022,2022-10-20
55440,192,10/15/2022,2022-10-20
55317,17640,10/15/2022,2022-10-20
56514,2214,10/15/2022,2022-10-20
56219,449,10/15/2022,2022-10-20
56553,125,10/15/2022,2022-10-20
55573,5,10/15/2022,2022-10-20
56143,2438,10/15/2022,2022-10-20
56662,393,10/15/2022,2022-10-20
55550,5,10/15/2022,2022-10-20
56570,579,10/15/2022,2022-10-20
55383,5,10/15/2022,2022-10-20
55420,16895,10/15/2022,2022-10-20
55981,2818,10/15/2022,2022-10-20
Unknown/missing,6292,10/15/2022,2022-10-20
56641,199,10/8/2022,2022-10-13
56515,1811,10/8/2022,2022-10-13
56218,273,10/8/2022,2022-10-13
55077,10240,10/8/2022,2022-10-13
56684,178,10/8/2022,2022-10-13
56057,2357,10/8/2022,2022-10-13
55757,480,10/8/2022,2022-10-13
55752,223,10/8/2022,2022-10-13
56446,620,10/8/2022,2022-10-13
56295,137,10/8/2022,2022-10-13
56320,4730,10/8/2022,2022-10-13
56401,15663,10/8/2022,2022-10-13
55421,21194,10/8/2022,2022-10-13
56547,1516,10/8/2022,2022-10-13
55918,563,10/8/2022,2022-10-13
55555,12,10/8/2022,2022-10-13
56575,377,10/8/2022,2022-10-13
55386,7257,10/8/2022,2022-10-13
56278,1681,10/8/2022,2022-10-13
55402,659,10/8/2022,2022-10-13
55102,14905,10/8/2022,2022-10-13
56122,264,10/8/2022,2022-10-13
56111,191,10/8/2022,2022-10-13
55432,22009,10/8/2022,2022-10-13
56128,969,10/8/2022,2022-10-13
55108,11448,10/8/2022,2022-10-13
55605,400,10/8/2022,2022-10-13
56003,10929,10/8/2022,2022-10-13
56029,380,10/8/2022,2022-10-13
55009,5128,10/8/2022,2022-10-13
56724,75,10/8/2022,2022-10-13
55704,496,10/8/2022,2022-10-13
56118,184,10/8/2022,2022-10-13
55379,33599,10/8/2022,2022-10-13
56287,39,10/8/2022,2022-10-13
56359,1907,10/8/2022,2022-10-13
55474,10,10/8/2022,2022-10-13
55407,28938,10/8/2022,2022-10-13
55616,4831,10/8/2022,2022-10-13
56636,2745,10/8/2022,2022-10-13
56117,203,10/8/2022,2022-10-13
55979,441,10/8/2022,2022-10-13
56080,405,10/8/2022,2022-10-13
56653,635,10/8/2022,2022-10-13
56540,1013,10/8/2022,2022-10-13
56393,5,10/8/2022,2022-10-13
56260,421,10/8/2022,2022-10-13
55932,1262,10/8/2022,2022-10-13
55319,2895,10/8/2022,2022-10-13
56434,62,10/8/2022,2022-10-13
55414,19216,10/8/2022,2022-10-13
56339,562,10/8/2022,2022-10-13
55171,5,10/8/2022,2022-10-13
56151,447,10/8/2022,2022-10-13
56637,136,10/8/2022,2022-10-13
55767,2915,10/8/2022,2022-10-13
55070,3962,10/8/2022,2022-10-13
56050,907,10/8/2022,2022-10-13
56683,355,10/8/2022,2022-10-13
55042,10050,10/8/2022,2022-10-13
56062,1831,10/8/2022,2022-10-13
55744,11994,10/8/2022,2022-10-13
56069,2541,10/8/2022,2022-10-13
55049,1494,10/8/2022,2022-10-13
55410,18415,10/8/2022,2022-10-13
55318,21558,10/8/2022,2022-10-13
55415,4218,10/8/2022,2022-10-13
56435,1188,10/8/2022,2022-10-13
56338,777,10/8/2022,2022-10-13
56389,34,10/8/2022,2022-10-13
55905,155,10/8/2022,2022-10-13
56257,245,10/8/2022,2022-10-13
56484,2339,10/8/2022,2022-10-13
56657,249,10/8/2022,2022-10-13
56084,5,10/8/2022,2022-10-13
55312,791,10/8/2022,2022-10-13
56332,720,10/8/2022,2022-10-13
56566,305,10/8/2022,2022-10-13
55395,1478,10/8/2022,2022-10-13
55939,1097,10/8/2022,2022-10-13
55612,479,10/8/2022,2022-10-13
55961,240,10/8/2022,2022-10-13
55322,2169,10/8/2022,2022-10-13
56302,224,10/8/2022,2022-10-13
55110,28330,10/8/2022,2022-10-13
55301,7059,10/8/2022,2022-10-13
56321,327,10/8/2022,2022-10-13
55014,19494,10/8/2022,2022-10-13
56034,320,10/8/2022,2022-10-13
55719,2994,10/8/2022,2022-10-13
56031,6705,10/8/2022,2022-10-13
55011,5809,10/8/2022,2022-10-13
55816,180,10/8/2022,2022-10-13
56344,32,10/8/2022,2022-10-13
56449,765,10/8/2022,2022-10-13
55364,10566,10/8/2022,2022-10-13
55725,100,10/8/2022,2022-10-13
55106,39244,10/8/2022,2022-10-13
55103,8619,10/8/2022,2022-10-13
56123,283,10/8/2022,2022-10-13
55964,2830,10/8/2022,2022-10-13
56236,193,10/8/2022,2022-10-13
55382,1935,10/8/2022,2022-10-13
56571,1210,10/8/2022,2022-10-13
55902,22547,10/8/2022,2022-10-13
55947,5644,10/8/2022,2022-10-13
56518,146,10/8/2022,2022-10-13
56215,2579,10/8/2022,2022-10-13
55304,31710,10/8/2022,2022-10-13
56324,556,10/8/2022,2022-10-13
55409,9997,10/8/2022,2022-10-13
55480,7,10/8/2022,2022-10-13
56273,2707,10/8/2022,2022-10-13
55921,2638,10/8/2022,2022-10-13
55107,10148,10/8/2022,2022-10-13
56127,189,10/8/2022,2022-10-13
55753,528,10/8/2022,2022-10-13
55760,1737,10/8/2022,2022-10-13
56740,6,10/8/2022,2022-10-13
56340,814,10/8/2022,2022-10-13
56593,10,10/8/2022,2022-10-13
55812,6088,10/8/2022,2022-10-13
55360,1796,10/8/2022,2022-10-13
55054,1366,10/8/2022,2022-10-13
56074,1207,10/8/2022,2022-10-13
56071,7894,10/8/2022,2022-10-13
55051,5038,10/8/2022,2022-10-13
56325,85,10/8/2022,2022-10-13
55408,24781,10/8/2022,2022-10-13
55305,16847,10/8/2022,2022-10-13
55155,6,10/8/2022,2022-10-13
55786,134,10/8/2022,2022-10-13
56175,1704,10/8/2022,2022-10-13
56678,508,10/8/2022,2022-10-13
56147,83,10/8/2022,2022-10-13
56276,131,10/8/2022,2022-10-13
55388,3431,10/8/2022,2022-10-13
55485,NA,10/8/2022,2022-10-13
55924,697,10/8/2022,2022-10-13
56510,1462,10/8/2022,2022-10-13
56523,222,10/8/2022,2022-10-13
55357,2117,10/8/2022,2022-10-13
56377,13247,10/8/2022,2022-10-13
55121,7052,10/8/2022,2022-10-13
56101,3639,10/8/2022,2022-10-13
56212,211,10/8/2022,2022-10-13
55940,1597,10/8/2022,2022-10-13
56431,5342,10/8/2022,2022-10-13
55411,16797,10/8/2022,2022-10-13
55020,2468,10/8/2022,2022-10-13
56721,6164,10/8/2022,2022-10-13
55046,3233,10/8/2022,2022-10-13
55738,279,10/8/2022,2022-10-13
55722,662,10/8/2022,2022-10-13
55613,148,10/8/2022,2022-10-13
56633,2928,10/8/2022,2022-10-13
56619,429,10/8/2022,2022-10-13
56114,151,10/8/2022,2022-10-13
55933,134,10/8/2022,2022-10-13
55936,1130,10/8/2022,2022-10-13
56264,1111,10/8/2022,2022-10-13
56569,723,10/8/2022,2022-10-13
56208,1159,10/8/2022,2022-10-13
55026,336,10/8/2022,2022-10-13
56006,5,10/8/2022,2022-10-13
55390,1621,10/8/2022,2022-10-13
56563,99,10/8/2022,2022-10-13
56152,687,10/8/2022,2022-10-13
56063,2055,10/8/2022,2022-10-13
55043,2376,10/8/2022,2022-10-13
55442,10396,10/8/2022,2022-10-13
55470,10,10/8/2022,2022-10-13
56450,714,10/8/2022,2022-10-13
56283,3770,10/8/2022,2022-10-13
55060,18409,10/8/2022,2022-10-13
55741,1864,10/8/2022,2022-10-13
56761,193,10/8/2022,2022-10-13
56007,12972,10/8/2022,2022-10-13
55027,1694,10/8/2022,2022-10-13
56168,477,10/8/2022,2022-10-13
56660,115,10/8/2022,2022-10-13
55436,12296,10/8/2022,2022-10-13
56659,80,10/8/2022,2022-10-13
55952,1413,10/8/2022,2022-10-13
56517,113,10/8/2022,2022-10-13
55447,16445,10/8/2022,2022-10-13
56467,1357,10/8/2022,2022-10-13
56223,693,10/8/2022,2022-10-13
55971,1995,10/8/2022,2022-10-13
56502,283,10/8/2022,2022-10-13
56297,380,10/8/2022,2022-10-13
55369,28622,10/8/2022,2022-10-13
56349,409,10/8/2022,2022-10-13
56444,1790,10/8/2022,2022-10-13
55730,7,10/8/2022,2022-10-13
56710,216,10/8/2022,2022-10-13
55982,242,10/8/2022,2022-10-13
55423,28281,10/8/2022,2022-10-13
55756,261,10/8/2022,2022-10-13
55001,2229,10/8/2022,2022-10-13
56021,701,10/8/2022,2022-10-13
55032,1824,10/8/2022,2022-10-13
56511,1115,10/8/2022,2022-10-13
55129,25114,10/8/2022,2022-10-13
56296,1183,10/8/2022,2022-10-13
55368,1307,10/8/2022,2022-10-13
56574,154,10/8/2022,2022-10-13
55387,10135,10/8/2022,2022-10-13
55554,5,10/8/2022,2022-10-13
56279,570,10/8/2022,2022-10-13
55607,90,10/8/2022,2022-10-13
56627,152,10/8/2022,2022-10-13
56716,4797,10/8/2022,2022-10-13
55736,801,10/8/2022,2022-10-13
56557,1496,10/8/2022,2022-10-13
56384,132,10/8/2022,2022-10-13
56091,184,10/8/2022,2022-10-13
56341,26,10/8/2022,2022-10-13
56592,168,10/8/2022,2022-10-13
55361,21,10/8/2022,2022-10-13
56372,5,10/8/2022,2022-10-13
55352,5865,10/8/2022,2022-10-13
55405,11460,10/8/2022,2022-10-13
